Iteration,Temperature,CurrentCost d198
5435,6.1326e-01,15974
5436,6.1265e-01,15974
5437,6.1204e-01,15974
5438,6.1143e-01,15973
5439,6.1081e-01,15973
5440,6.1020e-01,15973
5441,6.0959e-01,15973
5442,6.0898e-01,15973
5443,6.0838e-01,15973
5444,6.0777e-01,15973
5445,6.0716e-01,15973
5446,6.0655e-01,15973
5447,6.0595e-01,15973
5448,6.0534e-01,15973
5449,6.0473e-01,15976
5450,6.0413e-01,15976
5451,6.0353e-01,15976
5452,6.0292e-01,15973
5453,6.0232e-01,15973
5454,6.0172e-01,15973
5455,6.0111e-01,15973
5456,6.0051e-01,15973
5457,5.9991e-01,15974
5458,5.9931e-01,15974
5459,5.9871e-01,15974
5460,5.9812e-01,15975
5461,5.9752e-01,15975
5462,5.9692e-01,15975
5463,5.9632e-01,15975
5464,5.9573e-01,15975
5465,5.9513e-01,15975
5466,5.9454e-01,15975
5467,5.9394e-01,15975
5468,5.9335e-01,15975
5469,5.9275e-01,15974
5470,5.9216e-01,15974
5471,5.9157e-01,15975
5472,5.9098e-01,15974
5473,5.9039e-01,15974
5474,5.8980e-01,15974
5475,5.8921e-01,15974
5476,5.8862e-01,15974
5477,5.8803e-01,15974
5478,5.8744e-01,15974
5479,5.8685e-01,15974
5480,5.8627e-01,15974
5481,5.8568e-01,15974
5482,5.8509e-01,15974
5483,5.8451e-01,15973
5484,5.8392e-01,15974
5485,5.8334e-01,15974
5486,5.8276e-01,15974
5487,5.8217e-01,15974
5488,5.8159e-01,15974
5489,5.8101e-01,15974
5490,5.8043e-01,15973
5491,5.7985e-01,15973
5492,5.7927e-01,15973
5493,5.7869e-01,15973
5494,5.7811e-01,15973
5495,5.7753e-01,15973
5496,5.7696e-01,15973
5497,5.7638e-01,15973
5498,5.7580e-01,15973
5499,5.7523e-01,15973
5500,5.7465e-01,15973
5501,5.7408e-01,15973
5502,5.7350e-01,15973
5503,5.7293e-01,15973
5504,5.7236e-01,15973
5505,5.7178e-01,15973
5506,5.7121e-01,15973
5507,5.7064e-01,15973
5508,5.7007e-01,15973
5509,5.6950e-01,15973
5510,5.6893e-01,15973
5511,5.6836e-01,15973
5512,5.6779e-01,15973
5513,5.6723e-01,15973
5514,5.6666e-01,15973
5515,5.6609e-01,15973
5516,5.6553e-01,15973
5517,5.6496e-01,15973
5518,5.6439e-01,15973
5519,5.6383e-01,15973
5520,5.6327e-01,15973
5521,5.6270e-01,15973
5522,5.6214e-01,15973
5523,5.6158e-01,15973
5524,5.6102e-01,15973
5525,5.6046e-01,15973
5526,5.5990e-01,15973
5527,5.5934e-01,15973
5528,5.5878e-01,15973
5529,5.5822e-01,15973
5530,5.5766e-01,15973
5531,5.5710e-01,15973
5532,5.5654e-01,15973
5533,5.5599e-01,15973
5534,5.5543e-01,15973
5535,5.5488e-01,15973
5536,5.5432e-01,15973
5537,5.5377e-01,15973
5538,5.5321e-01,15973
5539,5.5266e-01,15973
5540,5.5211e-01,15973
5541,5.5156e-01,15973
5542,5.5100e-01,15973
5543,5.5045e-01,15974
5544,5.4990e-01,15974
5545,5.4935e-01,15974
5546,5.4880e-01,15974
5547,5.4825e-01,15973
5548,5.4771e-01,15973
5549,5.4716e-01,15973
5550,5.4661e-01,15973
5551,5.4606e-01,15973
5552,5.4552e-01,15973
5553,5.4497e-01,15974
5554,5.4443e-01,15974
5555,5.4388e-01,15974
5556,5.4334e-01,15974
5557,5.4280e-01,15973
5558,5.4225e-01,15973
5559,5.4171e-01,15973
5560,5.4117e-01,15973
5561,5.4063e-01,15973
5562,5.4009e-01,15973
5563,5.3955e-01,15973
5564,5.3901e-01,15973
5565,5.3847e-01,15973
5566,5.3793e-01,15973
5567,5.3739e-01,15973
5568,5.3686e-01,15973
5569,5.3632e-01,15973
5570,5.3578e-01,15973
5571,5.3525e-01,15974
5572,5.3471e-01,15974
5573,5.3418e-01,15975
5574,5.3364e-01,15974
5575,5.3311e-01,15974
5576,5.3258e-01,15974
5577,5.3204e-01,15974
5578,5.3151e-01,15974
5579,5.3098e-01,15975
5580,5.3045e-01,15974
5581,5.2992e-01,15973
5582,5.2939e-01,15973
5583,5.2886e-01,15973
5584,5.2833e-01,15973
5585,5.2780e-01,15973
5586,5.2727e-01,15973
5587,5.2675e-01,15973
5588,5.2622e-01,15973
5589,5.2569e-01,15973
5590,5.2517e-01,15973
5591,5.2464e-01,15973
5592,5.2412e-01,15973
5593,5.2359e-01,15973
5594,5.2307e-01,15973
5595,5.2255e-01,15973
5596,5.2202e-01,15973
5597,5.2150e-01,15973
5598,5.2098e-01,15973
5599,5.2046e-01,15973
5600,5.1994e-01,15974
5601,5.1942e-01,15974
5602,5.1890e-01,15974
5603,5.1838e-01,15974
5604,5.1786e-01,15974
5605,5.1735e-01,15974
5606,5.1683e-01,15974
5607,5.1631e-01,15974
5608,5.1579e-01,15974
5609,5.1528e-01,15974
5610,5.1476e-01,15974
5611,5.1425e-01,15973
5612,5.1373e-01,15973
5613,5.1322e-01,15973
5614,5.1271e-01,15973
5615,5.1220e-01,15973
5616,5.1168e-01,15973
5617,5.1117e-01,15973
5618,5.1066e-01,15973
5619,5.1015e-01,15973
5620,5.0964e-01,15973
5621,5.0913e-01,15973
5622,5.0862e-01,15973
5623,5.0811e-01,15973
5624,5.0760e-01,15973
5625,5.0710e-01,15973
5626,5.0659e-01,15973
5627,5.0608e-01,15973
5628,5.0558e-01,15973
5629,5.0507e-01,15973
5630,5.0457e-01,15973
5631,5.0406e-01,15973
5632,5.0356e-01,15973
5633,5.0305e-01,15973
5634,5.0255e-01,15973
5635,5.0205e-01,15973
5636,5.0155e-01,15973
5637,5.0104e-01,15973
5638,5.0054e-01,15973
5639,5.0004e-01,15973
5640,4.9954e-01,15973
5641,4.9904e-01,15973
5642,4.9854e-01,15973
5643,4.9805e-01,15973
5644,4.9755e-01,15973
5645,4.9705e-01,15973
5646,4.9655e-01,15973
5647,4.9606e-01,15973
5648,4.9556e-01,15973
5649,4.9506e-01,15973
5650,4.9457e-01,15973
5651,4.9408e-01,15973
5652,4.9358e-01,15974
5653,4.9309e-01,15974
5654,4.9259e-01,15974
5655,4.9210e-01,15973
5656,4.9161e-01,15973
5657,4.9112e-01,15973
5658,4.9063e-01,15973
5659,4.9014e-01,15973
5660,4.8965e-01,15973
5661,4.8916e-01,15973
5662,4.8867e-01,15973
5663,4.8818e-01,15973
5664,4.8769e-01,15973
5665,4.8720e-01,15973
5666,4.8672e-01,15973
5667,4.8623e-01,15973
5668,4.8574e-01,15973
5669,4.8526e-01,15973
5670,4.8477e-01,15973
5671,4.8429e-01,15973
5672,4.8380e-01,15973
5673,4.8332e-01,15973
5674,4.8284e-01,15973
5675,4.8235e-01,15973
5676,4.8187e-01,15973
5677,4.8139e-01,15973
5678,4.8091e-01,15973
5679,4.8043e-01,15973
5680,4.7995e-01,15973
5681,4.7947e-01,15973
5682,4.7899e-01,15973
5683,4.7851e-01,15973
5684,4.7803e-01,15973
5685,4.7755e-01,15973
5686,4.7707e-01,15973
5687,4.7660e-01,15973
5688,4.7612e-01,15974
5689,4.7564e-01,15974
5690,4.7517e-01,15974
5691,4.7469e-01,15974
5692,4.7422e-01,15974
5693,4.7374e-01,15974
5694,4.7327e-01,15974
5695,4.7280e-01,15974
5696,4.7232e-01,15974
5697,4.7185e-01,15974
5698,4.7138e-01,15974
5699,4.7091e-01,15974
5700,4.7044e-01,15974
5701,4.6997e-01,15974
5702,4.6950e-01,15974
5703,4.6903e-01,15974
5704,4.6856e-01,15974
5705,4.6809e-01,15975
5706,4.6762e-01,15974
5707,4.6715e-01,15974
5708,4.6669e-01,15974
5709,4.6622e-01,15974
5710,4.6575e-01,15974
5711,4.6529e-01,15974
5712,4.6482e-01,15974
5713,4.6436e-01,15974
5714,4.6389e-01,15974
5715,4.6343e-01,15974
5716,4.6297e-01,15973
5717,4.6250e-01,15973
5718,4.6204e-01,15973
5719,4.6158e-01,15973
5720,4.6112e-01,15973
5721,4.6066e-01,15973
5722,4.6020e-01,15973
5723,4.5974e-01,15973
5724,4.5928e-01,15973
5725,4.5882e-01,15973
5726,4.5836e-01,15973
5727,4.5790e-01,15973
5728,4.5744e-01,15973
5729,4.5698e-01,15973
5730,4.5653e-01,15973
5731,4.5607e-01,15973
5732,4.5561e-01,15973
5733,4.5516e-01,15973
5734,4.5470e-01,15973
5735,4.5425e-01,15973
5736,4.5379e-01,15973
5737,4.5334e-01,15973
5738,4.5289e-01,15973
5739,4.5243e-01,15973
5740,4.5198e-01,15973
5741,4.5153e-01,15973
5742,4.5108e-01,15973
5743,4.5063e-01,15973
5744,4.5018e-01,15973
5745,4.4973e-01,15973
5746,4.4928e-01,15973
5747,4.4883e-01,15973
5748,4.4838e-01,15973
5749,4.4793e-01,15973
5750,4.4748e-01,15973
5751,4.4704e-01,15973
5752,4.4659e-01,15973
5753,4.4614e-01,15973
5754,4.4570e-01,15973
5755,4.4525e-01,15973
5756,4.4480e-01,15973
5757,4.4436e-01,15973
5758,4.4392e-01,15973
5759,4.4347e-01,15973
5760,4.4303e-01,15973
5761,4.4259e-01,15974
5762,4.4214e-01,15974
5763,4.4170e-01,15974
5764,4.4126e-01,15974
5765,4.4082e-01,15974
5766,4.4038e-01,15974
5767,4.3994e-01,15973
5768,4.3950e-01,15973
5769,4.3906e-01,15973
5770,4.3862e-01,15973
5771,4.3818e-01,15973
5772,4.3774e-01,15973
5773,4.3730e-01,15973
5774,4.3687e-01,15973
5775,4.3643e-01,15973
5776,4.3599e-01,15973
5777,4.3556e-01,15973
5778,4.3512e-01,15973
5779,4.3469e-01,15973
5780,4.3425e-01,15973
5781,4.3382e-01,15973
5782,4.3338e-01,15973
5783,4.3295e-01,15973
5784,4.3252e-01,15974
5785,4.3208e-01,15974
5786,4.3165e-01,15974
5787,4.3122e-01,15974
5788,4.3079e-01,15974
5789,4.3036e-01,15974
5790,4.2993e-01,15974
5791,4.2950e-01,15974
5792,4.2907e-01,15974
5793,4.2864e-01,15974
5794,4.2821e-01,15974
5795,4.2778e-01,15974
5796,4.2736e-01,15974
5797,4.2693e-01,15974
5798,4.2650e-01,15974
5799,4.2607e-01,15974
5800,4.2565e-01,15974
5801,4.2522e-01,15974
5802,4.2480e-01,15973
5803,4.2437e-01,15973
5804,4.2395e-01,15973
5805,4.2352e-01,15973
5806,4.2310e-01,15973
5807,4.2268e-01,15973
5808,4.2225e-01,15973
5809,4.2183e-01,15973
5810,4.2141e-01,15973
5811,4.2099e-01,15973
5812,4.2057e-01,15973
5813,4.2015e-01,15973
5814,4.1973e-01,15973
5815,4.1931e-01,15973
5816,4.1889e-01,15973
5817,4.1847e-01,15973
5818,4.1805e-01,15973
5819,4.1763e-01,15973
5820,4.1722e-01,15973
5821,4.1680e-01,15973
5822,4.1638e-01,15973
5823,4.1597e-01,15973
5824,4.1555e-01,15973
5825,4.1513e-01,15973
5826,4.1472e-01,15973
5827,4.1430e-01,15973
5828,4.1389e-01,15973
5829,4.1348e-01,15973
5830,4.1306e-01,15973
5831,4.1265e-01,15973
5832,4.1224e-01,15973
5833,4.1182e-01,15973
5834,4.1141e-01,15973
5835,4.1100e-01,15973
5836,4.1059e-01,15973
5837,4.1018e-01,15973
5838,4.0977e-01,15973
5839,4.0936e-01,15974
5840,4.0895e-01,15974
5841,4.0854e-01,15974
5842,4.0813e-01,15974
5843,4.0772e-01,15975
5844,4.0732e-01,15974
5845,4.0691e-01,15974
5846,4.0650e-01,15974
5847,4.0610e-01,15974
5848,4.0569e-01,15974
5849,4.0528e-01,15974
5850,4.0488e-01,15974
5851,4.0447e-01,15974
5852,4.0407e-01,15974
5853,4.0367e-01,15975
5854,4.0326e-01,15974
5855,4.0286e-01,15974
5856,4.0246e-01,15974
5857,4.0205e-01,15974
5858,4.0165e-01,15974
5859,4.0125e-01,15974
5860,4.0085e-01,15974
5861,4.0045e-01,15974
5862,4.0005e-01,15974
5863,3.9965e-01,15974
5864,3.9925e-01,15974
5865,3.9885e-01,15974
5866,3.9845e-01,15974
5867,3.9805e-01,15974
5868,3.9765e-01,15974
5869,3.9726e-01,15974
5870,3.9686e-01,15974
5871,3.9646e-01,15974
5872,3.9606e-01,15974
5873,3.9567e-01,15974
5874,3.9527e-01,15974
5875,3.9488e-01,15974
5876,3.9448e-01,15974
5877,3.9409e-01,15973
5878,3.9369e-01,15973
5879,3.9330e-01,15973
5880,3.9291e-01,15973
5881,3.9251e-01,15973
5882,3.9212e-01,15973
5883,3.9173e-01,15973
5884,3.9134e-01,15973
5885,3.9095e-01,15973
5886,3.9056e-01,15973
5887,3.9016e-01,15973
5888,3.8977e-01,15973
5889,3.8939e-01,15973
5890,3.8900e-01,15973
5891,3.8861e-01,15973
5892,3.8822e-01,15973
5893,3.8783e-01,15973
5894,3.8744e-01,15973
5895,3.8705e-01,15973
5896,3.8667e-01,15973
5897,3.8628e-01,15973
5898,3.8589e-01,15973
5899,3.8551e-01,15973
5900,3.8512e-01,15973
5901,3.8474e-01,15973
5902,3.8435e-01,15973
5903,3.8397e-01,15973
5904,3.8358e-01,15973
5905,3.8320e-01,15973
5906,3.8282e-01,15973
5907,3.8244e-01,15973
5908,3.8205e-01,15973
5909,3.8167e-01,15973
5910,3.8129e-01,15973
5911,3.8091e-01,15973
5912,3.8053e-01,15973
5913,3.8015e-01,15973
5914,3.7977e-01,15973
5915,3.7939e-01,15973
5916,3.7901e-01,15974
5917,3.7863e-01,15974
5918,3.7825e-01,15974
5919,3.7787e-01,15974
5920,3.7749e-01,15974
5921,3.7712e-01,15974
5922,3.7674e-01,15973
5923,3.7636e-01,15973
5924,3.7599e-01,15973
5925,3.7561e-01,15973
5926,3.7523e-01,15973
5927,3.7486e-01,15973
5928,3.7448e-01,15973
5929,3.7411e-01,15973
5930,3.7374e-01,15973
5931,3.7336e-01,15973
5932,3.7299e-01,15973
5933,3.7262e-01,15973
5934,3.7224e-01,15973
5935,3.7187e-01,15973
5936,3.7150e-01,15973
5937,3.7113e-01,15973
5938,3.7076e-01,15973
5939,3.7039e-01,15973
5940,3.7001e-01,15973
5941,3.6964e-01,15973
5942,3.6928e-01,15973
5943,3.6891e-01,15973
5944,3.6854e-01,15973
5945,3.6817e-01,15973
5946,3.6780e-01,15973
5947,3.6743e-01,15973
5948,3.6707e-01,15973
5949,3.6670e-01,15973
5950,3.6633e-01,15973
5951,3.6596e-01,15973
5952,3.6560e-01,15973
5953,3.6523e-01,15973
5954,3.6487e-01,15973
5955,3.6450e-01,15973
5956,3.6414e-01,15973
5957,3.6377e-01,15973
5958,3.6341e-01,15973
5959,3.6305e-01,15973
5960,3.6268e-01,15973
5961,3.6232e-01,15973
5962,3.6196e-01,15973
5963,3.6160e-01,15973
5964,3.6124e-01,15973
5965,3.6087e-01,15973
5966,3.6051e-01,15973
5967,3.6015e-01,15973
5968,3.5979e-01,15973
5969,3.5943e-01,15973
5970,3.5907e-01,15973
5971,3.5871e-01,15973
5972,3.5836e-01,15973
5973,3.5800e-01,15973
5974,3.5764e-01,15973
5975,3.5728e-01,15973
5976,3.5692e-01,15973
5977,3.5657e-01,15973
5978,3.5621e-01,15973
5979,3.5586e-01,15973
5980,3.5550e-01,15973
5981,3.5514e-01,15973
5982,3.5479e-01,15973
5983,3.5443e-01,15973
5984,3.5408e-01,15973
5985,3.5373e-01,15973
5986,3.5337e-01,15973
5987,3.5302e-01,15973
5988,3.5267e-01,15973
5989,3.5231e-01,15973
5990,3.5196e-01,15973
5991,3.5161e-01,15973
5992,3.5126e-01,15973
5993,3.5091e-01,15973
5994,3.5055e-01,15973
5995,3.5020e-01,15973
5996,3.4985e-01,15973
5997,3.4950e-01,15973
5998,3.4915e-01,15973
5999,3.4881e-01,15973
6000,3.4846e-01,15973
6001,3.4811e-01,15973
6002,3.4776e-01,15973
6003,3.4741e-01,15973
6004,3.4706e-01,15973
6005,3.4672e-01,15973
6006,3.4637e-01,15973
6007,3.4602e-01,15973
6008,3.4568e-01,15973
6009,3.4533e-01,15973
6010,3.4499e-01,15973
6011,3.4464e-01,15973
6012,3.4430e-01,15973
6013,3.4395e-01,15973
6014,3.4361e-01,15973
6015,3.4327e-01,15973
6016,3.4292e-01,15973
6017,3.4258e-01,15973
6018,3.4224e-01,15973
6019,3.4189e-01,15973
6020,3.4155e-01,15973
6021,3.4121e-01,15973
6022,3.4087e-01,15973
6023,3.4053e-01,15973
6024,3.4019e-01,15973
6025,3.3985e-01,15973
6026,3.3951e-01,15973
6027,3.3917e-01,15973
6028,3.3883e-01,15973
6029,3.3849e-01,15973
6030,3.3815e-01,15973
6031,3.3781e-01,15973
6032,3.3748e-01,15973
6033,3.3714e-01,15973
6034,3.3680e-01,15973
6035,3.3647e-01,15973
6036,3.3613e-01,15973
6037,3.3579e-01,15973
6038,3.3546e-01,15973
6039,3.3512e-01,15973
6040,3.3479e-01,15973
6041,3.3445e-01,15973
6042,3.3412e-01,15973
6043,3.3378e-01,15973
6044,3.3345e-01,15973
6045,3.3312e-01,15973
6046,3.3278e-01,15973
6047,3.3245e-01,15973
6048,3.3212e-01,15973
6049,3.3179e-01,15973
6050,3.3145e-01,15973
6051,3.3112e-01,15973
6052,3.3079e-01,15973
6053,3.3046e-01,15973
6054,3.3013e-01,15973
6055,3.2980e-01,15973
6056,3.2947e-01,15973
6057,3.2914e-01,15973
6058,3.2881e-01,15973
6059,3.2848e-01,15973
6060,3.2815e-01,15973
6061,3.2783e-01,15973
6062,3.2750e-01,15973
6063,3.2717e-01,15973
6064,3.2684e-01,15973
6065,3.2652e-01,15973
6066,3.2619e-01,15973
6067,3.2586e-01,15973
6068,3.2554e-01,15973
6069,3.2521e-01,15973
6070,3.2489e-01,15973
6071,3.2456e-01,15973
6072,3.2424e-01,15973
6073,3.2391e-01,15973
6074,3.2359e-01,15973
6075,3.2327e-01,15973
6076,3.2294e-01,15973
6077,3.2262e-01,15973
6078,3.2230e-01,15973
6079,3.2197e-01,15973
6080,3.2165e-01,15973
6081,3.2133e-01,15973
6082,3.2101e-01,15973
6083,3.2069e-01,15973
6084,3.2037e-01,15973
6085,3.2005e-01,15973
6086,3.1973e-01,15973
6087,3.1941e-01,15973
6088,3.1909e-01,15973
6089,3.1877e-01,15973
6090,3.1845e-01,15973
6091,3.1813e-01,15973
6092,3.1781e-01,15973
6093,3.1750e-01,15973
6094,3.1718e-01,15973
6095,3.1686e-01,15973
6096,3.1654e-01,15973
6097,3.1623e-01,15973
6098,3.1591e-01,15973
6099,3.1560e-01,15973
6100,3.1528e-01,15973
6101,3.1497e-01,15973
6102,3.1465e-01,15973
6103,3.1434e-01,15973
6104,3.1402e-01,15973
6105,3.1371e-01,15973
6106,3.1339e-01,15973
6107,3.1308e-01,15973
6108,3.1277e-01,15973
6109,3.1245e-01,15973
6110,3.1214e-01,15973
6111,3.1183e-01,15973
6112,3.1152e-01,15973
6113,3.1121e-01,15973
6114,3.1090e-01,15973
6115,3.1058e-01,15973
6116,3.1027e-01,15973
6117,3.0996e-01,15973
6118,3.0965e-01,15973
6119,3.0934e-01,15973
6120,3.0903e-01,15973
6121,3.0873e-01,15973
6122,3.0842e-01,15973
6123,3.0811e-01,15973
6124,3.0780e-01,15973
6125,3.0749e-01,15973
6126,3.0718e-01,15973
6127,3.0688e-01,15973
6128,3.0657e-01,15973
6129,3.0626e-01,15973
6130,3.0596e-01,15973
6131,3.0565e-01,15973
6132,3.0535e-01,15973
6133,3.0504e-01,15973
6134,3.0474e-01,15973
6135,3.0443e-01,15973
6136,3.0413e-01,15973
6137,3.0382e-01,15973
6138,3.0352e-01,15973
6139,3.0322e-01,15973
6140,3.0291e-01,15973
6141,3.0261e-01,15973
6142,3.0231e-01,15973
6143,3.0200e-01,15973
6144,3.0170e-01,15973
6145,3.0140e-01,15973
6146,3.0110e-01,15973
6147,3.0080e-01,15973
6148,3.0050e-01,15973
6149,3.0020e-01,15973
6150,2.9990e-01,15973
6151,2.9960e-01,15973
6152,2.9930e-01,15973
6153,2.9900e-01,15973
6154,2.9870e-01,15973
6155,2.9840e-01,15973
6156,2.9810e-01,15973
6157,2.9780e-01,15973
6158,2.9751e-01,15973
6159,2.9721e-01,15973
6160,2.9691e-01,15973
6161,2.9661e-01,15973
6162,2.9632e-01,15973
6163,2.9602e-01,15973
6164,2.9573e-01,15973
6165,2.9543e-01,15973
6166,2.9513e-01,15973
6167,2.9484e-01,15973
6168,2.9454e-01,15973
6169,2.9425e-01,15973
6170,2.9396e-01,15973
6171,2.9366e-01,15973
6172,2.9337e-01,15973
6173,2.9307e-01,15973
6174,2.9278e-01,15973
6175,2.9249e-01,15973
6176,2.9220e-01,15973
6177,2.9190e-01,15973
6178,2.9161e-01,15973
6179,2.9132e-01,15973
6180,2.9103e-01,15973
6181,2.9074e-01,15973
6182,2.9045e-01,15973
6183,2.9016e-01,15973
6184,2.8987e-01,15973
6185,2.8958e-01,15973
6186,2.8929e-01,15973
6187,2.8900e-01,15973
6188,2.8871e-01,15973
6189,2.8842e-01,15973
6190,2.8813e-01,15973
6191,2.8784e-01,15973
6192,2.8756e-01,15973
6193,2.8727e-01,15973
6194,2.8698e-01,15973
6195,2.8669e-01,15973
6196,2.8641e-01,15973
6197,2.8612e-01,15973
6198,2.8583e-01,15974
6199,2.8555e-01,15974
6200,2.8526e-01,15973
6201,2.8498e-01,15973
6202,2.8469e-01,15973
6203,2.8441e-01,15973
6204,2.8412e-01,15973
6205,2.8384e-01,15973
6206,2.8356e-01,15973
6207,2.8327e-01,15973
6208,2.8299e-01,15973
6209,2.8271e-01,15973
6210,2.8242e-01,15973
6211,2.8214e-01,15973
6212,2.8186e-01,15973
6213,2.8158e-01,15973
6214,2.8130e-01,15973
6215,2.8101e-01,15973
6216,2.8073e-01,15973
6217,2.8045e-01,15973
6218,2.8017e-01,15973
6219,2.7989e-01,15973
6220,2.7961e-01,15973
6221,2.7933e-01,15973
6222,2.7905e-01,15973
6223,2.7877e-01,15973
6224,2.7850e-01,15973
6225,2.7822e-01,15973
6226,2.7794e-01,15973
6227,2.7766e-01,15973
6228,2.7738e-01,15973
6229,2.7711e-01,15973
6230,2.7683e-01,15973
6231,2.7655e-01,15973
6232,2.7628e-01,15973
6233,2.7600e-01,15973
6234,2.7572e-01,15973
6235,2.7545e-01,15973
6236,2.7517e-01,15973
6237,2.7490e-01,15973
6238,2.7462e-01,15973
6239,2.7435e-01,15973
6240,2.7407e-01,15973
6241,2.7380e-01,15973
6242,2.7352e-01,15973
6243,2.7325e-01,15973
6244,2.7298e-01,15973
6245,2.7270e-01,15973
6246,2.7243e-01,15973
6247,2.7216e-01,15973
6248,2.7189e-01,15973
6249,2.7162e-01,15973
6250,2.7134e-01,15973
6251,2.7107e-01,15973
6252,2.7080e-01,15973
6253,2.7053e-01,15973
6254,2.7026e-01,15973
6255,2.6999e-01,15973
6256,2.6972e-01,15973
6257,2.6945e-01,15973
6258,2.6918e-01,15973
6259,2.6891e-01,15973
6260,2.6864e-01,15973
6261,2.6837e-01,15973
6262,2.6811e-01,15973
6263,2.6784e-01,15973
6264,2.6757e-01,15973
6265,2.6730e-01,15973
6266,2.6704e-01,15973
6267,2.6677e-01,15973
6268,2.6650e-01,15973
6269,2.6623e-01,15973
6270,2.6597e-01,15973
6271,2.6570e-01,15973
6272,2.6544e-01,15973
6273,2.6517e-01,15973
6274,2.6491e-01,15973
6275,2.6464e-01,15973
6276,2.6438e-01,15973
6277,2.6411e-01,15973
6278,2.6385e-01,15973
6279,2.6358e-01,15973
6280,2.6332e-01,15973
6281,2.6306e-01,15973
6282,2.6279e-01,15973
6283,2.6253e-01,15973
6284,2.6227e-01,15973
6285,2.6201e-01,15973
6286,2.6174e-01,15973
6287,2.6148e-01,15973
6288,2.6122e-01,15973
6289,2.6096e-01,15973
6290,2.6070e-01,15973
6291,2.6044e-01,15973
6292,2.6018e-01,15973
6293,2.5992e-01,15973
6294,2.5966e-01,15973
6295,2.5940e-01,15973
6296,2.5914e-01,15973
6297,2.5888e-01,15973
6298,2.5862e-01,15973
6299,2.5836e-01,15973
6300,2.5810e-01,15973
6301,2.5785e-01,15973
6302,2.5759e-01,15973
6303,2.5733e-01,15973
6304,2.5707e-01,15973
6305,2.5682e-01,15973
6306,2.5656e-01,15973
6307,2.5630e-01,15973
6308,2.5605e-01,15973
6309,2.5579e-01,15973
6310,2.5553e-01,15973
6311,2.5528e-01,15973
6312,2.5502e-01,15973
6313,2.5477e-01,15973
6314,2.5451e-01,15973
6315,2.5426e-01,15973
6316,2.5401e-01,15973
6317,2.5375e-01,15973
6318,2.5350e-01,15973
6319,2.5324e-01,15973
6320,2.5299e-01,15973
6321,2.5274e-01,15973
6322,2.5249e-01,15973
6323,2.5223e-01,15973
6324,2.5198e-01,15973
6325,2.5173e-01,15973
6326,2.5148e-01,15973
6327,2.5123e-01,15973
6328,2.5097e-01,15973
6329,2.5072e-01,15973
6330,2.5047e-01,15973
6331,2.5022e-01,15973
6332,2.4997e-01,15973
6333,2.4972e-01,15973
6334,2.4947e-01,15973
6335,2.4922e-01,15973
6336,2.4897e-01,15973
6337,2.4872e-01,15973
6338,2.4848e-01,15973
6339,2.4823e-01,15973
6340,2.4798e-01,15973
6341,2.4773e-01,15973
6342,2.4748e-01,15973
6343,2.4724e-01,15973
6344,2.4699e-01,15973
6345,2.4674e-01,15973
6346,2.4649e-01,15973
6347,2.4625e-01,15973
6348,2.4600e-01,15973
6349,2.4576e-01,15973
6350,2.4551e-01,15973
6351,2.4526e-01,15973
6352,2.4502e-01,15973
6353,2.4477e-01,15973
6354,2.4453e-01,15973
6355,2.4428e-01,15973
6356,2.4404e-01,15973
6357,2.4380e-01,15973
6358,2.4355e-01,15973
6359,2.4331e-01,15973
6360,2.4307e-01,15973
6361,2.4282e-01,15973
6362,2.4258e-01,15973
6363,2.4234e-01,15973
6364,2.4210e-01,15973
6365,2.4185e-01,15973
6366,2.4161e-01,15973
6367,2.4137e-01,15973
6368,2.4113e-01,15973
6369,2.4089e-01,15973
6370,2.4065e-01,15973
6371,2.4041e-01,15973
6372,2.4017e-01,15973
6373,2.3993e-01,15973
6374,2.3969e-01,15973
6375,2.3945e-01,15973
6376,2.3921e-01,15973
6377,2.3897e-01,15973
6378,2.3873e-01,15973
6379,2.3849e-01,15973
6380,2.3825e-01,15973
6381,2.3801e-01,15973
6382,2.3777e-01,15973
6383,2.3754e-01,15973
6384,2.3730e-01,15973
6385,2.3706e-01,15973
6386,2.3682e-01,15973
6387,2.3659e-01,15973
6388,2.3635e-01,15973
6389,2.3611e-01,15973
6390,2.3588e-01,15973
6391,2.3564e-01,15973
6392,2.3541e-01,15973
6393,2.3517e-01,15973
6394,2.3494e-01,15973
6395,2.3470e-01,15973
6396,2.3447e-01,15973
6397,2.3423e-01,15973
6398,2.3400e-01,15973
6399,2.3376e-01,15973
6400,2.3353e-01,15973
6401,2.3330e-01,15973
6402,2.3306e-01,15973
6403,2.3283e-01,15973
6404,2.3260e-01,15973
6405,2.3237e-01,15973
6406,2.3213e-01,15973
6407,2.3190e-01,15973
6408,2.3167e-01,15973
6409,2.3144e-01,15973
6410,2.3121e-01,15973
6411,2.3097e-01,15973
6412,2.3074e-01,15973
6413,2.3051e-01,15973
6414,2.3028e-01,15973
6415,2.3005e-01,15973
6416,2.2982e-01,15973
6417,2.2959e-01,15973
6418,2.2936e-01,15973
6419,2.2913e-01,15973
6420,2.2890e-01,15973
6421,2.2868e-01,15973
6422,2.2845e-01,15973
6423,2.2822e-01,15973
6424,2.2799e-01,15973
6425,2.2776e-01,15973
6426,2.2753e-01,15973
6427,2.2731e-01,15973
6428,2.2708e-01,15973
6429,2.2685e-01,15973
6430,2.2663e-01,15973
6431,2.2640e-01,15973
6432,2.2617e-01,15973
